id,place_id,bank_name,branch_name,location,language,sentiment,topic,review_text,rating,review_date
9634,ChIJ87P-wKqCpg0Rd9XJT1sX2Z4,CIH BANK,CIH BANK Branch,"Bd Mohammed VI, Rue Abdelkhalek Toress, Torres 25000, Morocco",en,Positive,"service, agency, bad",good customer service,4.0,2023-07-04 13:15:18
13537,ChIJwSI1WQC3sw0Rho1Al4XDI-w,Banque Populaire,Banque Populaire Branch,"9CRP+FGW, Agadir 80000, Morocco",tl,Neutral,"nan, ’, phone",nan,4.0,2024-11-07 14:21:21
5357,ChIJo8pm4QOHCw0RIewJ0YVd8g8,Banque Populaire - Agence Azizia,Banque Populaire - Agence Azizia Branch,"169, lotissement Azizia résidence Saad immeuble 6, Tanger, Morocco",en,Negative,"nan, ’, phone",weak answer calls slow service waiting request days response giving appointment keeping,1.0,2024-04-22 13:36:45
5952,ChIJj6OHjX4Spw0RTf9XSpYMD0Y,البنك الشعبي,البنك الشعبي Branch,"W36M+H65, Rue Sebta, Témara, Morocco",en,Positive,"bank, good, agency",good services,4.0,2020-08-06 22:04:14
3841,ChIJNXV6FtD0nw0RyzhQoyvGP0E,البنك الشعبي,البنك الشعبي Branch,"3X6R+GF5, Fes, Morocco",en,Positive,"bank, good, agency",huge difference banks morocco banks america bank employees morocco think asking money treat harshness contempt take loan must pay manager table salary,1.0,2023-02-01 02:46:53
6150,ChIJy8ZH4Z3Spw0RyTCUk7eJTXk,Banque Populaire Agence Lalla Yacout,Banque Populaire Agence Lalla Yacout Branch,"39 Av. Lalla Yacout, Casablanca 20250, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2020-05-12 00:20:27
3960,ChIJDUAgrjaLnw0RZ1--KTvBTWM,البنك الشعبي,البنك الشعبي Branch,"2XWX+53X, Fes 30050, Morocco",so,Neutral,"service, agency, bad",hala jayida,5.0,2022-12-09 22:07:41
3962,ChIJxysMigBFoA0RG9_Nth7Jjt8,Banque Populaire,Banque Populaire Branch,"VFVH+8MF, Meknes, Morocco",en,Positive,"bank, good, agency",living conditions travel good,5.0,2016-04-10 14:24:54
16450,ChIJlRuBVvyqpw0R-z2u8bIGvJg,Banque populaire agence annasr benslimane,Banque populaire agence annasr benslimane Branch,"Banque populaire agence annasr, Benslimane, Morocco",it,Neutral,"nan, ’, phone",atm still operational,4.0,2017-07-23 09:30:34
3963,ChIJxysMigBFoA0RG9_Nth7Jjt8,Banque Populaire,Banque Populaire Branch,"VFVH+8MF, Meknes, Morocco",en,Neutral,"service, agency, bad",advances banking services,3.0,2017-03-08 13:41:35
5322,ChIJ42L6vAZDCw0RE7t8MWmiudE,Banque Populaire,Banque Populaire Branch,"HMH4+C62, Av. Mohamed Daoud, Tétouan, Morocco",fr,Neutral,"nan, ’, phone",personnel sympathique,4.0,2025-01-30 04:15:17
6225,ChIJC63OVuk8pg0RcDg3tL044HY,Banque Populaire,Banque Populaire Branch,"7C98+83G, Berrechid, Morocco",en,Neutral,"service, agency, bad",walk work hours dont find employees,1.0,2023-03-31 13:23:07
5420,ChIJBX1JiIsxdA0Rht2tnmXoD0A,Bank of Morocco,Bank of Morocco Branch,"63V9+RX7, Av. Mohamed V, Al Hoceïma, Morocco",tl,Neutral,"nan, ’, phone",nan,4.0,2020-04-18 06:17:21
5491,ChIJgc-8-zRjeA0R7cZ_4mVlTGY,CIH BANK,CIH BANK Branch,"Bd Allal Al Fassi, Oujda 60000, Morocco",en,Negative,"service, agency, bad",worst bank ever encountered worst service wanted apply loan trying get home loan since april wasted hundreds euros translating documents every time needed different document dont know real amateurs really bad rude never get clients hope head office casa something branch cih lazaret bank oujda worst ever,1.0,2023-09-14 22:09:59
5421,ChIJBX1JiIsxdA0Rht2tnmXoD0A,Bank of Morocco,Bank of Morocco Branch,"63V9+RX7, Av. Mohamed V, Al Hoceïma, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2018-01-14 13:38:12
5422,ChIJBX1JiIsxdA0Rht2tnmXoD0A,Bank of Morocco,Bank of Morocco Branch,"63V9+RX7, Av. Mohamed V, Al Hoceïma, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2017-07-01 20:14:15
8393,ChIJoySnNd2brQ0RPQ1JMqUtjBI,CYLIA CASH PLUS,CYLIA CASH PLUS Branch,"G63R+7H3, Pl. 11 Janvier, Essaouira 44000, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2023-12-22 00:50:04
4536,ChIJG_9kaHD4ow0RRXxKW_GFr9M,Bank of Africa,Bank of Africa Branch,"QJ92+69G, Boujad, Morocco",en,Positive,"service, agency, bad",necessary open new agency side city,2.0,2017-06-01 13:21:51
6611,ChIJgwhgfKLrrw0RpEY_HVdu3N8,Banque Populaire,Banque Populaire Branch,"MWMJ+CFV, Marrakesh, Morocco",en,Negative,"service, agency, bad",terrible services girl works front desk extremely rude mannered worst service ever seen bank employee treated contempt 👎👎👎,1.0,2021-09-07 23:49:04
6618,ChIJXxcS_ofurw0R82XZygyQk58,Agence banque populaire - Agence Majorelle,Agence banque populaire - Agence Majorelle Branch,"7 Av. Yacoub El Mansour, Marrakech 40000, Morocco",en,Negative,"service, agency, bad",went exchange usd service slow begin however need money exchanged waited handed usd math computer give receipt rather counted money handed money seemed less exchange rate posted asked receipt gave receipt dirty look plus another 200 dirham looked total receipt counted money still short 80 dirham asked time got pissed took money finally gave correct amount 14th day morroco far time get scammed famous bank avoid possible please,1.0,2018-04-12 15:06:42
3964,ChIJxysMigBFoA0RG9_Nth7Jjt8,Banque Populaire,Banque Populaire Branch,"VFVH+8MF, Meknes, Morocco",tl,Neutral,"nan, ’, phone",nan,4.0,2018-08-24 14:27:17
6171,ChIJ75V2M33Npw0Rh_tv3jT0JK4,Banque Populaire Zellaqa Branch,Banque Populaire Zellaqa Branch Branch,"H9WR+F5J, Casablanca, Morocco",en,Negative,"service, agency, bad",bad experience lousy staff frankly agency close reviewed management bad welcome ditto service doesnt make want come back,1.0,2025-03-14 13:54:53
8851,ChIJEU8AYWzyCg0R-euKyrVnRaM,Banque Populaire - Agence Dar Dmana,Banque Populaire - Agence Dar Dmana Branch,"QCXF+7FV, R408, Ouazzane, Morocco",en,Negative,"service, agency, bad",poor service 3 visits agency change telephone number associated account without success ended domiciling account another agency staff poor prioritize passage without respecting order arrival counting staff arrive time suits workforce already automatically reduced given number people using agency flee,1.0,2022-10-19 11:45:38
8013,ChIJY9hFxO87pg0R1QQdGNSeIoo,Cash Plus,Cash Plus Branch,"9FP9+J2X, Deroua, Morocco",en,Negative,"service, agency, bad",person supervising store irresponsible often late,1.0,2020-12-08 06:59:21
8014,ChIJY9hFxO87pg0R1QQdGNSeIoo,Cash Plus,Cash Plus Branch,"9FP9+J2X, Deroua, Morocco",hr,Positive,"bank, good, agency",good service,3.0,2018-05-03 14:29:24
8015,ChIJY9hFxO87pg0R1QQdGNSeIoo,Cash Plus,Cash Plus Branch,"9FP9+J2X, Deroua, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2024-07-16 18:10:26
4958,ChIJY8KDmcrHsw0Rvop1c2gK3yY,Banque Populaire,Banque Populaire Branch,"8FVX+93C, Av. Hassan II, Aït Melloul 80000, Morocco",en,Negative,"nan, ’, phone",bad agency staff eat breakfast quietly middle service pass privileged client ahead others pay tips angry day july 29 2024 im idiot want cinema even abandoned operation withdraw money hope chaabi head office sanction personnel security opens closes door,1.0,2024-08-05 06:04:36
1422,ChIJZZ27nKshrA0RoqsTD-yYLNw,Trésorerie De Safi,Trésorerie De Safi Branch,"7QW9+3P4, Safi, Morocco",ca,Neutral,"service, agency, bad",très correct,4.0,2021-02-26 15:04:12
4744,ChIJgwhgfKLrrw0RpEY_HVdu3N8,Banque Populaire,Banque Populaire Branch,"MWMJ+CFV, Marrakesh, Morocco",id,Neutral,"service, agency, bad",services 3 dayal alshalutiat kalsin majmain mabaghinish yehdumo,1.0,2024-12-13 10:32:57
9573,ChIJP4DIzxEeqQ0RJr7q0rJ3sLc,CIH BANK,CIH BANK Branch,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000, Morocco",en,Negative,"service, agency, bad",bad customer service,1.0,2021-06-14 21:46:07
9574,ChIJP4DIzxEeqQ0RJr7q0rJ3sLc,CIH BANK,CIH BANK Branch,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000, Morocco",da,Negative,"nan, ’, phone",system everyday,1.0,2021-06-30 15:00:57
9563,ChIJgxf0FEOAqA0REHxWaqChrbw,Attijariwafa Bank,Attijariwafa Bank Branch,"G5FM+9G7, Tamaris, Morocco",en,Positive,"service, agency, bad",live abroad sent message application several days tried still response hope another bank open soon nearby change banks,3.0,2024-10-17 10:59:59
3912,ChIJEV0GZ9VaoA0RD5xpPE0sMeA,Agence Banque Populaire,Agence Banque Populaire Branch,"VCVP+FPW, Rue Rouamzine, Meknès, Morocco",it,Neutral,"bank, good, agency",inappropriate place,3.0,2019-10-23 20:44:00
3913,ChIJEV0GZ9VaoA0RD5xpPE0sMeA,Agence Banque Populaire,Agence Banque Populaire Branch,"VCVP+FPW, Rue Rouamzine, Meknès, Morocco",fr,Neutral,"bank, good, agency",banque populaire branch,5.0,2017-05-17 18:17:49
6567,ChIJE1sOv0Dsrw0RSIvarUBHIrA,البنك الشعبي,البنك الشعبي Branch,"MXFJ+93R, Marrakesh, Morocco",en,Negative,"service, agency, bad",poor service management employee foreign exchange office opens time late accountability whatsoever,1.0,2025-02-06 09:55:35
7969,ChIJjwE89owspg0Ry8pAAB_-z9M,Banque Populaire,Banque Populaire Branch,"G8CC+C7P, Unnamed Road, Casablanca, Morocco",tl,Neutral,"nan, ’, phone",nan,1.0,2024-09-21 22:13:06
7970,ChIJjwE89owspg0Ry8pAAB_-z9M,Banque Populaire,Banque Populaire Branch,"G8CC+C7P, Unnamed Road, Casablanca, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2019-02-10 16:22:24
1907,ChIJFVhZQSl7eA0R2HSsTnXXHME,Guichet Banque Populaire,Guichet Banque Populaire Branch,"M373+CXR, Oujda, Morocco",fr,Neutral,"service, agency, bad",mauvaise service,1.0,2024-01-03 09:23:54
3810,ChIJE1PiQN5GeA0RSt-ze2Jpkcg,Wafacash,Wafacash Branch,"XV3X+63H, Ahfir, Morocco",en,Positive,"bank, good, agency",airconditioned bank collee inwi store welcome gentleman opens door us go every year convert money dirham currency less less interesting,4.0,2019-09-06 16:02:52
5669,ChIJEZfSxvSWdw0RVGqcljDvPRc,Bank of Africa (groupe BMCE),Bank of Africa (groupe BMCE) Branch,"W7V8+64P, Zaio, Morocco",tl,Neutral,"nan, ’, phone",nan,2.0,2018-01-30 19:33:08
5688,ChIJD0oReh6Lnw0Ru_aO1zjMOvs,Banque Populaire,Banque Populaire Branch,"Maroc fés el marja avant, petromin oils et aprés le banque populaire, Fès 30050, Morocco",es,Positive,"bank, good, agency",good service close anas residence,5.0,2017-05-29 03:59:31
6167,ChIJ_9w8PqjSpw0RlgHaKHRZHjA,البنك الشعبي,البنك الشعبي Branch,"H97V+4MQ, Bd Modibo Keita, Casablanca 20250, Morocco",lv,Neutral,"service, agency, bad",ras,5.0,2024-09-26 19:25:06
6101,ChIJn0jDqscdqQ0R_Gv9R6ffFS0,CIH BANK,CIH BANK Branch,"Av. Moulay Smail Place Port Said, Quartier، El Jadida 24000, Morocco",en,Negative,"bank, good, agency",failed agency every sense word,1.0,2024-12-28 14:08:14
6820,ChIJY8KDmcrHsw0Rvop1c2gK3yY,Banque Populaire,Banque Populaire Branch,"8FVX+93C, Av. Hassan II, Aït Melloul 80000, Morocco",en,Negative,"service, agency, bad",went change address 300 pm person could change address break according colleagues well waited 40 minutes person still break close 345 pm left frustration way work general outdated still 90si feel like arent improving anything make easier help customers,2.0,2021-08-20 07:34:55
14406,ChIJbTBEz0TNpw0RCzb3Z2R-HAs,Banque Populaire,Banque Populaire Branch,"HCH2+62M, R315, Casablanca 20250, Morocco",so,Neutral,"nan, ’, phone",nadi canada,5.0,2021-05-29 10:34:29
10549,ChIJtdHwMS4QdQ0RLpuFkaXu_Ic,Attijariwafa Bank,Attijariwafa Bank Branch,"WC8H+Q53, N2, Issaguen, Morocco",en,Positive,"bank, good, agency",agency offering services competent attentive staff,5.0,2021-10-28 11:50:22
9594,ChIJIy2pdNfSpw0RcWMhmuTRv-A,Banque populaire beauséjour,Banque populaire beauséjour Branch,"245 Bd Yacoub El Mansour, Casablanca 20230, Morocco",en,Neutral,"bank, good, agency",bank customer service answer phone contact seems like dont care modified bank card operational 5 months shame,1.0,2024-07-02 11:34:02
9595,ChIJIy2pdNfSpw0RcWMhmuTRv-A,Banque populaire beauséjour,Banque populaire beauséjour Branch,"245 Bd Yacoub El Mansour, Casablanca 20230, Morocco",en,Negative,"bank, good, agency",agency manage atm well always problem refusal bp card lack liquidity etc make matters worse leave service deceive customers atm cash must least display message indicate unavailability,1.0,2023-06-19 11:54:19
6070,ChIJFSIKzR-GqA0R3qo1oL7Qtpw,Attijariwafa bank,Attijariwafa bank Branch,"F2CR+GGV, Sidi Rahal Chatai, Morocco",en,Negative,"service, agency, bad",incompetent lazy dont want work would say isnt town spend vacation,1.0,2024-12-05 20:05:43
2124,ChIJ2y7Np14jeA0RG5_-EB25VmQ,وكالة الوفاق البنك الشعبي,وكالة الوفاق البنك الشعبي Branch,"93 angle boukevard El Wifaq et Lahbous lot Saidi Berkane 60300، Bd Al Wifak, Berkane, Morocco",en,Positive,"bank, good, agency",good team great professionalism,5.0,2024-10-11 18:15:12
9222,ChIJY3q-Yt8Wng0RUIz6rUKPgvA,Banque Populaire Taza Anoual,Banque Populaire Taza Anoual Branch,"6XCW+G2F, Taza, Morocco",tl,Neutral,"nan, ’, phone",nan,1.0,2023-03-03 17:35:28
6822,ChIJY8KDmcrHsw0Rvop1c2gK3yY,Banque Populaire,Banque Populaire Branch,"8FVX+93C, Av. Hassan II, Aït Melloul 80000, Morocco",en,Negative,"service, agency, bad",bad treatment customers employees slow work advise citizen open account 👎👎👎👎,1.0,2024-05-31 11:40:05
6124,ChIJF44WF6HSpw0Rr4PATiAqXVY,Banque Populaire,Banque Populaire Branch,"H9JP+73J, Av. 2 Mars, Casablanca 20360, Morocco",it,Negative,"service, agency, bad",service mediocre,1.0,2020-04-14 11:20:43
1295,ChIJn3SmTozurw0RtL2XJ1AvkkY,البنك الشعبي,البنك الشعبي Branch,"51/53 société nourrira، شارع الحسن الثاني، Marrakech 40000, Morocco",en,Negative,"service, agency, bad",reception deplorable marrakech guéliz agency service leaves something desired always told system software doesnt work plus bad mood employees state public service responsible respectful,1.0,2024-02-14 10:47:52
5689,ChIJD0oReh6Lnw0Ru_aO1zjMOvs,Banque Populaire,Banque Populaire Branch,"Maroc fés el marja avant, petromin oils et aprés le banque populaire, Fès 30050, Morocco",tl,Neutral,"nan, ’, phone",nan,2.0,2017-11-03 18:47:17
2495,ChIJc2XF7NrSpw0Rozs58iDtnBE,Banque Populaire Yacoub El Mansour,Banque Populaire Yacoub El Mansour Branch,"2, Ang. Y.el Mansour & Rue Acacias, El Maarif 20100, Morocco",en,Positive,"nan, ’, phone",always call number provided information one answers phone please reinforce point hand show agency account manager professional friendly,3.0,2021-10-11 11:14:26
5586,ChIJGSG_-fWndw0RgP6T9EYG-7A,التجاري وفا بنك,التجاري وفا بنك Branch,"53HH+Q5W, Rue Marrakech, Nador, Morocco",en,Positive,"service, agency, bad",top service,5.0,2021-08-17 18:00:59
10648,ChIJQR6tL7FkeA0R0O2Wmrp9_F0,Banque Populaire_Siège Social,Banque Populaire_Siège Social Branch,"M3HG+654, Oujda, Morocco",en,Negative,"bank, good, agency",customer 50 years old banque populaire d’oujda december 2020 went istanbul medical treatment cash took cover medical expenses wanted use bank card tourist amount atms refused transaction calling head al wilaya doujda agency 40 calls answered twice without solution sent complaint ceo banque populaire doujda 01062021 40 days waiting called see director ms belahcen 330 pm left waiting 415 pm left call negligence towards customers kind behavior neither works interests bank trust customers leaving customer hanging around foreign country money cannot use puts us total distrust bank conclusion “master carte gold” bank card consider unreliable poor service head agency indicated negligence complaints ceo bp oujda 01062021 02152021,1.0,2021-02-25 14:51:21
14530,ChIJ8b2v0OQdqQ0R373ducCdVpI,Banque Populaire,Banque Populaire Branch,"6GW3+6MW, Av. Mohamed VI, El Jadida, Morocco",en,Neutral,"bank, good, agency",please strengthen organize bp service khaldoun given lack staff takes 2 3 hours pay withdraw,5.0,2024-08-26 11:54:05
9616,ChIJYfVNppzSpw0R17AuS5H3JFw,Banque Populaire,Banque Populaire Branch,"H9VM+V9R, Casablanca 20250, Morocco",en,Positive,"bank, good, agency",today went station couldnt find bank popular bank casa port,1.0,2020-10-06 01:05:46
9617,ChIJYfVNppzSpw0R17AuS5H3JFw,Banque Populaire,Banque Populaire Branch,"H9VM+V9R, Casablanca 20250, Morocco",en,Neutral,"service, agency, bad",cashier 12 pm 2 pm,1.0,2021-10-01 11:22:41
748,ChIJC58Dngi3pw0RbMJgRufAaWg,CIH BANK,CIH BANK Branch,"Bd Mohamed VI, Mohammédia 28800, Morocco",fr,Negative,"service, agency, bad",coefficient bad,1.0,2025-05-02 15:19:41
6626,ChIJ7XM_nWLurw0Rr3YdMyUx1oY,CIH BANK,CIH BANK Branch,"25-26, Bd Prince Moulay Abdellah, Marrakech 40000, Morocco",en,Negative,"service, agency, bad",bad customer service sometimes wont find employees internet service sometimes,1.0,2021-07-28 10:15:37
5845,ChIJj8tTriEXng0Rz1VEzHD5CoQ,Banque Al Maghrib,Banque Al Maghrib Branch,"Ave Mohammed V, Taza BP 72, Morocco",en,Neutral,"bank, good, agency",well located,5.0,2016-06-13 21:39:06
15462,ChIJ1eB8KC1bCw0RYXwzPWJpBA0,Banque Populaire,Banque Populaire Branch,"JPGF+FC4, Martil, Morocco",en,Neutral,"bank, good, agency",problem atm cut total 5000 dirhams withdrawals account don’t pay anything else atm,1.0,2022-04-28 07:06:27
15463,ChIJ1eB8KC1bCw0RYXwzPWJpBA0,Banque Populaire,Banque Populaire Branch,"JPGF+FC4, Martil, Morocco",it,Neutral,"service, agency, bad",sertoli map,1.0,2023-12-05 03:14:51
15464,ChIJ1eB8KC1bCw0RYXwzPWJpBA0,Banque Populaire,Banque Populaire Branch,"JPGF+FC4, Martil, Morocco",lv,Positive,"bank, good, agency",satisfied,5.0,2023-08-26 19:22:20
6779,ChIJH54PZSUhrA0RuitCg1Uluds,Coopérative actim,Coopérative actim Branch,"دوار البلاعدة جماعة أولادسلمان, Safi 46000, Morocco",tl,Neutral,"nan, ’, phone",nan,4.0,2025-02-04 03:48:21
11935,ChIJVRKR0w56tA0R9LDqwhrQ5jM,Wafa Bank,Wafa Bank Branch,"7 Bd Hassan II, Tiznit 85000, Morocco",en,Positive,"service, agency, bad",40 minutes waiting access reception nice young man told mrs opening mre account mrs busy couple invited wait end appointment far good soon appointment ended gentleman came nowhere entered office sat advisor welcomed big smile trying ignore wait tiznit agency flee,1.0,2023-07-25 10:53:48
9642,ChIJJ8ZAasY2pg0RCfuY2jcw1N8,Banque Populaire البنك الشعبي,Banque Populaire البنك الشعبي Branch,"FF3Q+43W, P3034, Mediouna, Morocco",tl,Neutral,"nan, ’, phone",nan,1.0,2019-11-09 00:13:35
6073,ChIJFSIKzR-GqA0R3qo1oL7Qtpw,Attijariwafa bank,Attijariwafa bank Branch,"F2CR+GGV, Sidi Rahal Chatai, Morocco",en,Positive,"service, agency, bad",much waiting plan 30 minutes 1 hour one counter,1.0,2022-08-02 10:33:12
7141,ChIJdekhM1V_DA0Reo33wpTreCA,البنك المغربي للتجارة الخارجية,البنك المغربي للتجارة الخارجية Branch,"42 Rue de Fès, Tanger, Morocco",en,Positive,"bank, good, agency",personally agency completely lost confidence bmce surprised strange deductions year opening account surprised advance price deviating date cut 300 dirhams 89 dirhams 61 dirhams confirmed thing told 22 dirhams month 300 dirhams told 7 months waiting period single date assuring never asked know would cut alone since dont need anyone protect dont technical assistance since dont car truck trainotherwise lord bring life okay bmce take care burying tails strange,1.0,2021-07-01 10:28:55
7144,ChIJy65Z29BpCw0REisVT21sqQQ,Barid Banque,Barid Banque Branch,"HH9X+2W3, Av. Omar Al Mokhtar, Tétouan, Morocco",nl,Negative,"service, agency, bad",2 weeks counter still broken 🤬🤬🤬🤬,1.0,2024-09-27 13:24:41
4880,ChIJ-QBIId4mrA0RcDrobKj-7a0,Banque Populaire,Banque Populaire Branch,"7Q86+QX7, Safi, Morocco",en,Negative,"service, agency, bad",poor service,1.0,2022-08-01 13:53:37
4883,ChIJ-QBIId4mrA0RcDrobKj-7a0,Banque Populaire,Banque Populaire Branch,"7Q86+QX7, Safi, Morocco",tl,Neutral,"nan, ’, phone",nan,4.0,2024-09-25 17:34:01
5308,ChIJ9ciHgXtCCw0RuVWZNHrkV8I,البنك الشعبي,البنك الشعبي Branch,"HJC7+CGP, Av. Khaled Ibn Oualid, Tétouan 93020, Morocco",en,Positive,"bank, good, agency",best service businesses professionals tetouan advice support par experienced dedicated staff nothing banks,5.0,2018-11-22 21:52:53
16529,ChIJk8lntLqCpg0R-EsRoe-3uT4,Banque Populaire,Banque Populaire Branch,"V3X9+82R, Khouribga, Morocco",pl,Positive,"bank, good, agency",nice,5.0,2022-05-06 12:04:35
5540,ChIJS11WkPandw0RgAIfbiw1eOE,بنك افريقيا,بنك افريقيا Branch,"53GG+CMR, Nador, Morocco",en,Negative,"bank, good, agency",really bad customer service dont understand phone number youre going answer bank struggling 1 year france student without money blocked you… procedures difficult applying nasa… please little serious…,1.0,2025-04-27 17:31:36
1426,ChIJ1VIxh9EmrA0R0NVqV3dZkLA,Banque Populaire,Banque Populaire Branch,"7QM4+5V7, Safi, Morocco",so,Neutral,"bank, good, agency",chaabi bank,4.0,2018-07-15 15:27:35
5587,ChIJGSG_-fWndw0RgP6T9EYG-7A,التجاري وفا بنك,التجاري وفا بنك Branch,"53HH+Q5W, Rue Marrakech, Nador, Morocco",en,Positive,"bank, good, agency",magnificent agency responsive hats team good luck,5.0,2023-01-23 08:46:41
5588,ChIJGSG_-fWndw0RgP6T9EYG-7A,التجاري وفا بنك,التجاري وفا بنك Branch,"53HH+Q5W, Rue Marrakech, Nador, Morocco",en,Negative,"bank, good, agency",resident morocco difficult withdraw money bank account,1.0,2018-01-03 15:34:53
16541,ChIJEQTOaCDcpA0R7XFQ4CxO3d8,Banque Populaire,Banque Populaire Branch,"PXMV+MM8, R208, Demnate, Morocco",pl,Positive,"bank, good, agency",nice,5.0,2016-03-17 17:35:40
10749,ChIJ8wKH6windw0RksK8rEu-WYo,Banque populaire - Oulad Mimoun,Banque populaire - Oulad Mimoun Branch,"La Tour de Chabiba, Bd de Taouima, Nador, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2024-08-31 13:26:10
12347,ChIJv8iIYzPzeA0RDDiFMte8U0c,Banque Nationale d'Algerie البنك الوطني الجزائري,Banque Nationale d'Algerie البنك الوطني الجزائري Branch,"V72C+R75, شارع محمد خميستي, Maghnia 13300, Algeria",et,Positive,"service, agency, bad",liked outside 😂,4.0,2019-08-27 23:28:54
12348,ChIJv8iIYzPzeA0RDDiFMte8U0c,Banque Nationale d'Algerie البنك الوطني الجزائري,Banque Nationale d'Algerie البنك الوطني الجزائري Branch,"V72C+R75, شارع محمد خميستي, Maghnia 13300, Algeria",en,Positive,"bank, good, agency",new modern building banks restyle headquarters since making money,5.0,2017-06-28 21:27:03
12469,ChIJ5X9EHWQjeA0R5BLEhSPego8,البنك الشعبي,البنك الشعبي Branch,"24 Av. Ibn Sina, Berkane, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2024-03-06 08:18:56
12470,ChIJ5X9EHWQjeA0R5BLEhSPego8,البنك الشعبي,البنك الشعبي Branch,"24 Av. Ibn Sina, Berkane, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2023-10-28 11:08:00
12471,ChIJ5X9EHWQjeA0R5BLEhSPego8,البنك الشعبي,البنك الشعبي Branch,"24 Av. Ibn Sina, Berkane, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2021-06-25 22:47:06
6020,ChIJ5_UnRIlspw0RGwnA5P1BsWU,Banque Populaire,Banque Populaire Branch,"243X+2W5, Rue Oued Moulouya, Rabat, Morocco",en,Positive,"service, agency, bad",excellent service big thank hats mr abderazak director agency excellence service circumstances friendly helpful listener perfection customer service personalized advice perfect monitoring customer files avantgarde communication effective clear directive respects ssi abderazak,5.0,2024-11-27 23:49:40
1391,ChIJ7_NTddIgrA0R0s1MWuNQ_O0,Bank of Africa,Bank of Africa Branch,"7QVG+PPM, Safi, Morocco",en,Negative,"service, agency, bad",service anymore talk badly customer,1.0,2023-03-13 17:11:11
5589,ChIJGSG_-fWndw0RgP6T9EYG-7A,التجاري وفا بنك,التجاري وفا بنك Branch,"53HH+Q5W, Rue Marrakech, Nador, Morocco",cy,Neutral,"nan, ’, phone",god bless,5.0,2023-10-10 10:39:07
5846,ChIJj8tTriEXng0Rz1VEzHD5CoQ,Banque Al Maghrib,Banque Al Maghrib Branch,"Ave Mohammed V, Taza BP 72, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2023-11-15 10:21:38
16562,ChIJr2as0fvyow0RTTYkpyyAWIs,البنك الشعبي قصبة تادلة,البنك الشعبي قصبة تادلة Branch,"JP2H+92C, Kasbah Tadla 23350, Morocco",it,Neutral,"bank, good, agency",subzero treatment,1.0,2023-07-05 09:42:23
11071,ChIJdecRzq3Lpw0R6R6guO_6DN0,Banque Populaire,Banque Populaire Branch,"JGF7+9GP, Casablanca 20250, Morocco",tl,Neutral,"nan, ’, phone",nan,1.0,2024-12-09 10:09:24
11072,ChIJdecRzq3Lpw0R6R6guO_6DN0,Banque Populaire,Banque Populaire Branch,"JGF7+9GP, Casablanca 20250, Morocco",tl,Neutral,"nan, ’, phone",nan,1.0,2019-01-23 10:55:08
9550,ChIJIcdqOieBqA0RUmlA58Ah3JA,Attijari Wafabank,Attijari Wafabank Branch,"R320, Tamaris, Morocco",en,Negative,"bank, good, agency",zero service poorly received branch useless like branch head,1.0,2023-11-21 12:33:15
9552,ChIJIcdqOieBqA0RUmlA58Ah3JA,Attijari Wafabank,Attijari Wafabank Branch,"R320, Tamaris, Morocco",tl,Neutral,"nan, ’, phone",nan,1.0,2025-05-05 09:36:51
9553,ChIJIcdqOieBqA0RUmlA58Ah3JA,Attijari Wafabank,Attijari Wafabank Branch,"R320, Tamaris, Morocco",tl,Neutral,"nan, ’, phone",nan,4.0,2025-03-03 10:32:21
12487,ChIJwYjz7MIbeA0RzS9G10S-RHY,Banque Postale,Banque Postale Branch,"PJQQ+9VH, Sidi Bouhria, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2023-04-24 16:42:54
5850,ChIJm_d_2dqTnQ0RSB_aWnHpPOg,CRÉDIT AGRICOLE,CRÉDIT AGRICOLE Branch,"6MH2+2PF, Guercif, Morocco",tl,Neutral,"nan, ’, phone",nan,5.0,2017-04-05 06:33:21
10679,ChIJmfm1h89keA0R-i8LCfjxwfQ,CIH BANK,CIH BANK Branch,"N6, Oujda 60000, Morocco",en,Neutral,"nan, ’, phone",always say don’t network,2.0,2023-10-02 13:52:28
15538,ChIJZzvSBdppCw0RZJ5U3WBZUHk,البنك الشعبي,البنك الشعبي Branch,"HJ82+25C, Tetouan, Morocco",en,Negative,"service, agency, bad",worst agency tetouan bad service lack staff rather escape work schedule eternal queue pfffff deserves 0 stars coming 2022,1.0,2022-08-02 13:11:33
